"","chrom","window_start","window_end","sites_total","calls","hets","hetpkb","winlen","merge_start","sample","subpop"
"1114","NW_006727098.1",1,1000000,420459,406667,859,2.11229335057922,1e+06,1096523566,"ENPAK19","AK"
"1115","NW_006727109.1",1,1000000,227349,216455,74,0.341872444618974,1e+06,1097523566,"ENPAK19","AK"
"1116","NW_006727120.1",1,1000000,340273,328737,588,1.78866388632858,1e+06,1098523566,"ENPAK19","AK"
"1117","NW_006727131.1",1,1000000,286711,275261,246,0.893697254605629,1e+06,1099523566,"ENPAK19","AK"
"1118","NW_006727131.1",1000001,2000000,353271,340559,385,1.13049427558808,1e+06,1100523566,"ENPAK19","AK"
"1119","NW_006727131.1",2000001,3000000,417999,398737,556,1.39440282692602,1e+06,1101523566,"ENPAK19","AK"
"1120","NW_006727131.1",3000001,4000000,398247,383314,1107,2.88797174118347,1e+06,1102523566,"ENPAK19","AK"
"1121","NW_006727131.1",4000001,5000000,376996,362828,718,1.97889909268303,1e+06,1103523566,"ENPAK19","AK"
"1122","NW_006727131.1",5000001,6000000,426800,410712,875,2.13044663900738,1e+06,1104523566,"ENPAK19","AK"
"1123","NW_006727131.1",6000001,7000000,366812,352064,674,1.91442465006362,1e+06,1105523566,"ENPAK19","AK"
"1124","NW_006727131.1",7000001,8000000,372123,356973,586,1.64158073579795,1e+06,1106523566,"ENPAK19","AK"
"1125","NW_006727131.1",8000001,9000000,397901,374625,646,1.72439105772439,1e+06,1107523566,"ENPAK19","AK"
"1126","NW_006727131.1",9000001,10000000,327013,313914,546,1.73932988015826,1e+06,1108523566,"ENPAK19","AK"
"1127","NW_006727131.1",10000001,11000000,386316,363945,306,0.840786382557804,1e+06,1109523566,"ENPAK19","AK"
"1128","NW_006727131.1",11000001,12000000,378113,359163,171,0.476106948655624,1e+06,1110523566,"ENPAK19","AK"
"1129","NW_006727131.1",12000001,13000000,384017,367396,541,1.47252555825322,1e+06,1111523566,"ENPAK19","AK"
"1130","NW_006727131.1",13000001,14000000,370236,353277,615,1.74084358732666,1e+06,1112523566,"ENPAK19","AK"
"1131","NW_006727131.1",14000001,15000000,369820,355469,567,1.59507580126537,1e+06,1113523566,"ENPAK19","AK"
"1132","NW_006727131.1",15000001,16000000,378749,361090,872,2.41491041014705,1e+06,1114523566,"ENPAK19","AK"
"1133","NW_006727131.1",16000001,17000000,408356,387561,572,1.47589669755213,1e+06,1115523566,"ENPAK19","AK"
"1134","NW_006727131.1",17000001,18000000,325282,310656,714,2.29836217552534,1e+06,1116523566,"ENPAK19","AK"
"1135","NW_006727131.1",18000001,18718125,257216,246688,430,1.74309248929822,718125,1117523566,"ENPAK19","AK"
"1136","NW_006727143.1",1,1000000,382239,366610,529,1.44295027413328,1e+06,1118241691,"ENPAK19","AK"
"1137","NW_006727165.1",1,1000000,373532,355324,596,1.67734236921795,1e+06,1119241691,"ENPAK19","AK"
"1138","NW_006727176.1",1,1000000,342636,322520,843,2.61379139278184,1e+06,1120241691,"ENPAK19","AK"
"1139","NW_006727187.1",1,1000000,355423,337432,801,2.37381161241376,1e+06,1121241691,"ENPAK19","AK"
"1140","NW_006727198.1",1,1000000,388142,375165,915,2.43892687217624,1e+06,1122241691,"ENPAK19","AK"
"1141","NW_006727209.1",1,1000000,323745,313724,202,0.643878058420777,1e+06,1123241691,"ENPAK19","AK"
"1142","NW_006727220.1",1,1000000,382957,367867,544,1.47879532548448,1e+06,1124241691,"ENPAK19","AK"
"1143","NW_006727231.1",1,1000000,236598,231165,162,0.700798131204983,1e+06,1125241691,"ENPAK19","AK"
"1144","NW_006727242.1",1,1000000,303878,290688,742,2.55256494936151,1e+06,1126241691,"ENPAK19","AK"
"1145","NW_006727242.1",1000001,2000000,302784,288920,455,1.57483040287969,1e+06,1127241691,"ENPAK19","AK"
"1146","NW_006727242.1",2000001,3000000,319829,306230,337,1.10048003134899,1e+06,1128241691,"ENPAK19","AK"
"1147","NW_006727242.1",3000001,4000000,361944,347389,495,1.42491558454643,1e+06,1129241691,"ENPAK19","AK"
"1148","NW_006727242.1",4000001,5000000,290605,280993,435,1.54808126892841,1e+06,1130241691,"ENPAK19","AK"
"1149","NW_006727242.1",5000001,6000000,394736,382847,1029,2.68775777268726,1e+06,1131241691,"ENPAK19","AK"
"1150","NW_006727242.1",6000001,7000000,336808,323792,839,2.59116963976874,1e+06,1132241691,"ENPAK19","AK"
"1151","NW_006727242.1",7000001,8000000,339801,328246,279,0.849972276889894,1e+06,1133241691,"ENPAK19","AK"
"1152","NW_006727242.1",8000001,9000000,430595,417178,793,1.9008672557038,1e+06,1134241691,"ENPAK19","AK"
"1153","NW_006727242.1",9000001,10000000,427344,414427,735,1.77353309509274,1e+06,1135241691,"ENPAK19","AK"
"1154","NW_006727242.1",10000001,11000000,379376,366803,872,2.37729789560064,1e+06,1136241691,"ENPAK19","AK"
"1155","NW_006727242.1",11000001,12000000,461581,445394,861,1.93311988935639,1e+06,1137241691,"ENPAK19","AK"
"1156","NW_006727242.1",12000001,13000000,394262,381327,791,2.07433515067121,1e+06,1138241691,"ENPAK19","AK"
"1157","NW_006727242.1",13000001,14000000,403250,390346,800,2.04946380903096,1e+06,1139241691,"ENPAK19","AK"
"1158","NW_006727242.1",14000001,15000000,483754,466557,875,1.87544072857121,1e+06,1140241691,"ENPAK19","AK"
"1159","NW_006727242.1",15000001,16000000,511456,492285,944,1.9175883888398,1e+06,1141241691,"ENPAK19","AK"
"1160","NW_006727242.1",16000001,17000000,422367,403699,993,2.45975343015464,1e+06,1142241691,"ENPAK19","AK"
"1161","NW_006727242.1",17000001,18000000,369342,348442,559,1.60428421372854,1e+06,1143241691,"ENPAK19","AK"
"1162","NW_006727243.1",1,1000000,233511,227785,142,0.623394867967601,1e+06,1144241691,"ENPAK19","AK"
"1163","NW_006727265.1",1,1000000,227791,214965,65,0.302374805200847,1e+06,1145241691,"ENPAK19","AK"
"1164","NW_006727353.1",1,1000000,347260,326173,440,1.34897738316783,1e+06,1146241691,"ENPAK19","AK"
"1165","NW_006727353.1",1000001,2000000,382216,357335,461,1.29010592301342,1e+06,1147241691,"ENPAK19","AK"
"1166","NW_006727353.1",2000001,3000000,371756,347921,858,2.46607706921974,1e+06,1148241691,"ENPAK19","AK"
"1167","NW_006727353.1",3000001,4000000,374548,354458,474,1.33725293264646,1e+06,1149241691,"ENPAK19","AK"
"1168","NW_006727353.1",4000001,5000000,415923,393200,803,2.04221770091556,1e+06,1150241691,"ENPAK19","AK"
"1169","NW_006727353.1",5000001,6000000,379932,362121,564,1.55749045208646,1e+06,1151241691,"ENPAK19","AK"
"1170","NW_006727353.1",6000001,7000000,333897,321472,486,1.51179573959785,1e+06,1152241691,"ENPAK19","AK"
"1171","NW_006727353.1",7000001,8000000,323709,313879,962,3.06487531819587,1e+06,1153241691,"ENPAK19","AK"
"1172","NW_006727353.1",8000001,9000000,283987,269604,729,2.70396581653091,1e+06,1154241691,"ENPAK19","AK"
"1173","NW_006727353.1",9000001,10000000,266767,256015,879,3.43339257465383,1e+06,1155241691,"ENPAK19","AK"
"1174","NW_006727353.1",10000001,11000000,350643,339074,470,1.38612810183028,1e+06,1156241691,"ENPAK19","AK"
"1175","NW_006727353.1",11000001,12000000,325396,307825,356,1.15650125883213,1e+06,1157241691,"ENPAK19","AK"
"1176","NW_006727353.1",12000001,13000000,368696,347962,457,1.31336180387514,1e+06,1158241691,"ENPAK19","AK"
"1177","NW_006727353.1",13000001,14000000,362003,342670,584,1.70426357720256,1e+06,1159241691,"ENPAK19","AK"
"1178","NW_006727353.1",14000001,15000000,380778,357151,442,1.23757178336334,1e+06,1160241691,"ENPAK19","AK"
"1179","NW_006727353.1",15000001,16000000,304822,285421,408,1.42946734823296,1e+06,1161241691,"ENPAK19","AK"
"1180","NW_006727353.1",16000001,17000000,373818,353112,345,0.977027118874465,1e+06,1162241691,"ENPAK19","AK"
"1181","NW_006727353.1",17000001,17782117,230885,219185,408,1.8614412482606,782117,1163241691,"ENPAK19","AK"
"1182","NW_006727463.1",1,1000000,387568,371471,407,1.0956440745038,1e+06,1164023808,"ENPAK19","AK"
"1183","NW_006727463.1",1000001,2000000,358419,339143,701,2.06697469798875,1e+06,1165023808,"ENPAK19","AK"
"1184","NW_006727463.1",2000001,3000000,373886,353003,410,1.16146321702648,1e+06,1166023808,"ENPAK19","AK"
"1185","NW_006727463.1",3000001,4000000,411957,388753,618,1.58969834316391,1e+06,1167023808,"ENPAK19","AK"
"1186","NW_006727463.1",4000001,5000000,378298,356425,436,1.22325875008768,1e+06,1168023808,"ENPAK19","AK"
"1187","NW_006727463.1",5000001,6000000,380637,358930,544,1.51561585824534,1e+06,1169023808,"ENPAK19","AK"
"1188","NW_006727463.1",6000001,7000000,478602,453517,545,1.20171900943074,1e+06,1170023808,"ENPAK19","AK"
"1189","NW_006727463.1",7000001,8000000,498660,475363,368,0.774145232169942,1e+06,1171023808,"ENPAK19","AK"
"1190","NW_006727463.1",8000001,9000000,407023,387497,460,1.18710596469134,1e+06,1172023808,"ENPAK19","AK"
"1191","NW_006727463.1",9000001,10000000,386006,364954,597,1.63582259682042,1e+06,1173023808,"ENPAK19","AK"
"1192","NW_006727463.1",10000001,11000000,381639,364661,366,1.00367190349393,1e+06,1174023808,"ENPAK19","AK"
"1193","NW_006727463.1",11000001,12000000,345787,331016,206,0.622326413224738,1e+06,1175023808,"ENPAK19","AK"
"1194","NW_006727463.1",12000001,13000000,370564,355860,754,2.11881076827966,1e+06,1176023808,"ENPAK19","AK"
"1195","NW_006727463.1",13000001,14000000,391664,375844,486,1.29308968614638,1e+06,1177023808,"ENPAK19","AK"
"1196","NW_006727463.1",14000001,15000000,410482,393598,471,1.19665242201434,1e+06,1178023808,"ENPAK19","AK"
"1197","NW_006727463.1",15000001,16000000,399400,383003,747,1.95037636780913,1e+06,1179023808,"ENPAK19","AK"
"1198","NW_006727463.1",16000001,17000000,336664,316287,534,1.68834002029802,1e+06,1180023808,"ENPAK19","AK"
"1199","NW_006727463.1",17000001,18000000,342292,319080,543,1.70176758179767,1e+06,1181023808,"ENPAK19","AK"
"1200","NW_006727463.1",18000001,19000000,417414,393991,633,1.60663568457147,1e+06,1182023808,"ENPAK19","AK"
"1201","NW_006727463.1",19000001,20000000,398154,378110,548,1.44931369178281,1e+06,1183023808,"ENPAK19","AK"
"1202","NW_006727463.1",20000001,21000000,386544,371855,529,1.4225975178497,1e+06,1184023808,"ENPAK19","AK"
"1203","NW_006727463.1",21000001,22000000,368974,354495,672,1.89565438158507,1e+06,1185023808,"ENPAK19","AK"
"1204","NW_006727463.1",22000001,23000000,418021,402844,548,1.3603280674405,1e+06,1186023808,"ENPAK19","AK"
"1205","NW_006727463.1",23000001,24000000,401205,380674,763,2.00433967121474,1e+06,1187023808,"ENPAK19","AK"
"1206","NW_006727463.1",24000001,25000000,430752,407284,624,1.53210045079109,1e+06,1188023808,"ENPAK19","AK"
"1207","NW_006727463.1",25000001,26000000,412392,389473,353,0.906352943593009,1e+06,1189023808,"ENPAK19","AK"
"1208","NW_006727463.1",26000001,27000000,373189,354219,401,1.13206801442046,1e+06,1190023808,"ENPAK19","AK"
"1209","NW_006727463.1",27000001,28000000,431409,405182,682,1.68319421889423,1e+06,1191023808,"ENPAK19","AK"
"1210","NW_006727463.1",28000001,29000000,382712,360435,489,1.35669399475634,1e+06,1192023808,"ENPAK19","AK"
"1211","NW_006727463.1",29000001,30000000,363811,346369,707,2.04117574032318,1e+06,1193023808,"ENPAK19","AK"
"1212","NW_006727463.1",30000001,31000000,430019,411816,939,2.28014453056705,1e+06,1194023808,"ENPAK19","AK"
"1213","NW_006727463.1",31000001,32000000,360102,343477,591,1.72063922766299,1e+06,1195023808,"ENPAK19","AK"
"1214","NW_006727463.1",32000001,33000000,366967,349659,300,0.857978773605141,1e+06,1196023808,"ENPAK19","AK"
"1215","NW_006727463.1",33000001,34000000,394672,380327,377,0.991252264498708,1e+06,1197023808,"ENPAK19","AK"
"1216","NW_006727463.1",34000001,35000000,428887,411918,872,2.11692618433766,1e+06,1198023808,"ENPAK19","AK"
"1217","NW_006727463.1",35000001,36000000,394880,380687,559,1.4683979227029,1e+06,1199023808,"ENPAK19","AK"
"1218","NW_006727464.1",1,1000000,452289,437661,769,1.75706768480628,1e+06,1200023808,"ENPAK19","AK"
"1219","NW_006727464.1",1000001,2000000,482880,463135,1161,2.50682846254332,1e+06,1201023808,"ENPAK19","AK"
"1220","NW_006727464.1",2000001,3000000,494365,476469,1019,2.13864910413899,1e+06,1202023808,"ENPAK19","AK"
"1221","NW_006727464.1",3000001,4000000,411191,398558,664,1.666005951455,1e+06,1203023808,"ENPAK19","AK"
"1222","NW_006727464.1",4000001,5000000,411852,397320,646,1.6258934863586,1e+06,1204023808,"ENPAK19","AK"
"1223","NW_006727464.1",5000001,6000000,429895,412663,777,1.88289233587697,1e+06,1205023808,"ENPAK19","AK"
"1224","NW_006727464.1",6000001,7000000,468641,451521,1143,2.53144372022564,1e+06,1206023808,"ENPAK19","AK"
"1225","NW_006727464.1",7000001,8000000,414904,399590,1452,3.63372456768187,1e+06,1207023808,"ENPAK19","AK"
"1226","NW_006727464.1",8000001,9000000,449300,433640,800,1.84484826123051,1e+06,1208023808,"ENPAK19","AK"
"1227","NW_006727464.1",9000001,10000000,352331,339776,310,0.912365793934828,1e+06,1209023808,"ENPAK19","AK"
"1228","NW_006727464.1",10000001,11000000,449143,433457,695,1.60338857141539,1e+06,1210023808,"ENPAK19","AK"
"1229","NW_006727464.1",11000001,12000000,404960,388048,501,1.29107739248753,1e+06,1211023808,"ENPAK19","AK"
"1230","NW_006727464.1",12000001,13000000,431526,415670,645,1.55171169437294,1e+06,1212023808,"ENPAK19","AK"
"1231","NW_006727464.1",13000001,14000000,442345,426679,955,2.23821655155281,1e+06,1213023808,"ENPAK19","AK"
"1232","NW_006727464.1",14000001,15000000,447064,428555,615,1.43505501044207,1e+06,1214023808,"ENPAK19","AK"
"1233","NW_006727464.1",15000001,16000000,402273,384272,1063,2.76626972561103,1e+06,1215023808,"ENPAK19","AK"
"1234","NW_006727464.1",16000001,17000000,447009,430916,959,2.22549174317036,1e+06,1216023808,"ENPAK19","AK"
"1235","NW_006727464.1",17000001,17558029,239648,230358,577,2.50479688137595,558029,1217023808,"ENPAK19","AK"
"1236","NW_006727575.1",1,1000000,393336,377698,718,1.90098967958528,1e+06,1217581837,"ENPAK19","AK"
"1237","NW_006727575.1",1000001,2000000,430994,416600,1191,2.85885741718675,1e+06,1218581837,"ENPAK19","AK"
"1238","NW_006727575.1",2000001,3000000,412755,398147,792,1.98921503866662,1e+06,1219581837,"ENPAK19","AK"
"1239","NW_006727575.1",3000001,4000000,479810,462417,841,1.81870476215191,1e+06,1220581837,"ENPAK19","AK"
"1240","NW_006727575.1",4000001,5000000,429613,413596,539,1.30320409288291,1e+06,1221581837,"ENPAK19","AK"
"1241","NW_006727575.1",5000001,6000000,407974,394975,833,2.10899424014178,1e+06,1222581837,"ENPAK19","AK"
"1242","NW_006727575.1",6000001,7000000,371776,357236,711,1.99028093473222,1e+06,1223581837,"ENPAK19","AK"
"1243","NW_006727575.1",7000001,8000000,460882,444669,904,2.03297284047235,1e+06,1224581837,"ENPAK19","AK"
"1244","NW_006727575.1",8000001,9000000,395963,378983,1279,3.37482156191703,1e+06,1225581837,"ENPAK19","AK"
"1245","NW_006727575.1",9000001,10000000,472796,453686,1302,2.8698262675066,1e+06,1226581837,"ENPAK19","AK"
"1246","NW_006727575.1",10000001,11000000,464419,452665,764,1.68778235560514,1e+06,1227581837,"ENPAK19","AK"
"1247","NW_006727575.1",11000001,12000000,376919,365256,223,0.610530696278774,1e+06,1228581837,"ENPAK19","AK"
"1248","NW_006727575.1",12000001,13000000,497466,484694,492,1.01507342777092,1e+06,1229581837,"ENPAK19","AK"
"1249","NW_006727575.1",13000001,14000000,402110,386895,449,1.1605215885447,1e+06,1230581837,"ENPAK19","AK"
"1250","NW_006727575.1",14000001,15000000,408637,387676,415,1.07048153612811,1e+06,1231581837,"ENPAK19","AK"
"1251","NW_006727575.1",15000001,16000000,418075,399966,598,1.49512708580229,1e+06,1232581837,"ENPAK19","AK"
"1252","NW_006727686.1",1,1000000,321559,307441,318,1.03434480111631,1e+06,1233581837,"ENPAK19","AK"
"1253","NW_006727686.1",1000001,2000000,283577,266097,375,1.40926053281322,1e+06,1234581837,"ENPAK19","AK"
"1254","NW_006727686.1",2000001,3000000,336133,315163,623,1.97675488556715,1e+06,1235581837,"ENPAK19","AK"
"1255","NW_006727686.1",3000001,4000000,396193,373899,510,1.36400471785161,1e+06,1236581837,"ENPAK19","AK"
"1256","NW_006727686.1",4000001,5000000,371473,355581,693,1.94892303019565,1e+06,1237581837,"ENPAK19","AK"
"1257","NW_006727686.1",5000001,6000000,386721,363645,1026,2.82143299096646,1e+06,1238581837,"ENPAK19","AK"
"1258","NW_006727686.1",6000001,7000000,379373,353476,485,1.3720874967466,1e+06,1239581837,"ENPAK19","AK"
"1259","NW_006727686.1",7000001,8000000,323985,305015,620,2.03268691703687,1e+06,1240581837,"ENPAK19","AK"
"1260","NW_006727686.1",8000001,9000000,385703,363198,817,2.24946172611083,1e+06,1241581837,"ENPAK19","AK"
"1261","NW_006727686.1",9000001,10000000,321105,303597,1308,4.30834296781589,1e+06,1242581837,"ENPAK19","AK"
"1262","NW_006727686.1",10000001,11000000,362197,345731,1087,3.14406286968771,1e+06,1243581837,"ENPAK19","AK"
"1263","NW_006727686.1",11000001,12000000,331676,314082,761,2.42293413821868,1e+06,1244581837,"ENPAK19","AK"
"1264","NW_006727686.1",12000001,13000000,328430,311360,720,2.31243576567318,1e+06,1245581837,"ENPAK19","AK"
"1265","NW_006727686.1",13000001,14000000,332757,313073,701,2.23909439651455,1e+06,1246581837,"ENPAK19","AK"
"1266","NW_006727686.1",14000001,15000000,338267,316206,864,2.73239596971594,1e+06,1247581837,"ENPAK19","AK"
"1267","NW_006727686.1",15000001,16000000,309451,286280,740,2.58488193377113,1e+06,1248581837,"ENPAK19","AK"
"1268","NW_006727686.1",16000001,17000000,381312,366059,1032,2.81921766709738,1e+06,1249581837,"ENPAK19","AK"
"1269","NW_006727686.1",17000001,18000000,346203,328396,1160,3.53232073472271,1e+06,1250581837,"ENPAK19","AK"
"1270","NW_006727686.1",18000001,19000000,436705,414349,1031,2.48824058945478,1e+06,1251581837,"ENPAK19","AK"
"1271","NW_006727686.1",19000001,19844855,317081,302564,934,3.08695019896617,844855,1252581837,"ENPAK19","AK"
"1272","NW_006727797.1",1,1000000,428760,414490,712,1.71777364954522,1e+06,1253426692,"ENPAK19","AK"
"1273","NW_006727797.1",1000001,2000000,414810,401467,724,1.80338608154593,1e+06,1254426692,"ENPAK19","AK"
"1274","NW_006727797.1",2000001,3000000,404005,389997,419,1.07436723872235,1e+06,1255426692,"ENPAK19","AK"
"1275","NW_006727797.1",3000001,4000000,347184,330292,613,1.85593353759704,1e+06,1256426692,"ENPAK19","AK"
"1276","NW_006727797.1",4000001,5000000,380743,367736,409,1.11221093393086,1e+06,1257426692,"ENPAK19","AK"
"1277","NW_006727797.1",5000001,6000000,482508,468711,732,1.56172993593067,1e+06,1258426692,"ENPAK19","AK"
"1278","NW_006727797.1",6000001,7000000,411090,397944,702,1.7640673059526,1e+06,1259426692,"ENPAK19","AK"
"1279","NW_006727797.1",7000001,8000000,335996,323938,810,2.50047848662398,1e+06,1260426692,"ENPAK19","AK"
"1280","NW_006727797.1",8000001,9000000,370606,357383,902,2.52390292767143,1e+06,1261426692,"ENPAK19","AK"
"1281","NW_006727797.1",9000001,10000000,433273,418552,459,1.0966379326822,1e+06,1262426692,"ENPAK19","AK"
"1282","NW_006727797.1",10000001,11000000,366641,351808,350,0.994860833181735,1e+06,1263426692,"ENPAK19","AK"
"1283","NW_006727797.1",11000001,12000000,443305,429461,481,1.12000856888053,1e+06,1264426692,"ENPAK19","AK"
"1284","NW_006727797.1",12000001,13000000,401415,386578,577,1.49258364418048,1e+06,1265426692,"ENPAK19","AK"
"1285","NW_006727797.1",13000001,14000000,426155,413419,683,1.65207694856792,1e+06,1266426692,"ENPAK19","AK"
"1286","NW_006727797.1",14000001,15000000,434848,416342,1129,2.71171296674369,1e+06,1267426692,"ENPAK19","AK"
"1287","NW_006727797.1",15000001,15668794,313822,298541,593,1.98632683617996,668794,1268426692,"ENPAK19","AK"
"1288","NW_006727908.1",1,1000000,393416,381495,710,1.86109909697375,1e+06,1269095486,"ENPAK19","AK"
"1289","NW_006727908.1",1000001,2000000,401563,383194,1026,2.67749495033847,1e+06,1270095486,"ENPAK19","AK"
"1290","NW_006727908.1",2000001,3000000,409961,387937,895,2.3070756334147,1e+06,1271095486,"ENPAK19","AK"
"1291","NW_006727908.1",3000001,4000000,354366,330948,679,2.05168183521278,1e+06,1272095486,"ENPAK19","AK"
"1292","NW_006727908.1",4000001,5000000,343575,327281,797,2.4352162209233,1e+06,1273095486,"ENPAK19","AK"
"1293","NW_006727908.1",5000001,6000000,402563,384161,394,1.0256116576123,1e+06,1274095486,"ENPAK19","AK"
"1294","NW_006727908.1",6000001,7000000,411747,399267,755,1.89096519371749,1e+06,1275095486,"ENPAK19","AK"
